spec_dir,clip_dir,speaker_count,speakers
data\specs_libricss\OV20_session1_clip568.pt,data\clips_libricss\OV20_session1_clip568.wav,1,['8224']
data\specs_libricss\OV20_session1_clip569.pt,data\clips_libricss\OV20_session1_clip569.wav,1,['8224']
data\specs_libricss\OV20_session1_clip57.pt,data\clips_libricss\OV20_session1_clip57.wav,1,['8224']
data\specs_libricss\OV20_session1_clip570.pt,data\clips_libricss\OV20_session1_clip570.wav,1,['8224']
data\specs_libricss\OV20_session1_clip571.pt,data\clips_libricss\OV20_session1_clip571.wav,1,['8224']
data\specs_libricss\OV20_session1_clip572.pt,data\clips_libricss\OV20_session1_clip572.wav,1,['8224']
data\specs_libricss\OV20_session1_clip573.pt,data\clips_libricss\OV20_session1_clip573.wav,1,['8224']
data\specs_libricss\OV20_session1_clip574.pt,data\clips_libricss\OV20_session1_clip574.wav,2,"['260', '8224']"
data\specs_libricss\OV20_session1_clip575.pt,data\clips_libricss\OV20_session1_clip575.wav,2,"['260', '8224']"
data\specs_libricss\OV20_session1_clip576.pt,data\clips_libricss\OV20_session1_clip576.wav,2,"['260', '8224']"
data\specs_libricss\OV20_session1_clip577.pt,data\clips_libricss\OV20_session1_clip577.wav,1,['260']
data\specs_libricss\OV20_session1_clip578.pt,data\clips_libricss\OV20_session1_clip578.wav,1,['260']
data\specs_libricss\OV20_session1_clip579.pt,data\clips_libricss\OV20_session1_clip579.wav,1,['260']
data\specs_libricss\OV20_session1_clip58.pt,data\clips_libricss\OV20_session1_clip58.wav,1,['8224']
data\specs_libricss\OV20_session1_clip580.pt,data\clips_libricss\OV20_session1_clip580.wav,0,[]
data\specs_libricss\OV20_session1_clip581.pt,data\clips_libricss\OV20_session1_clip581.wav,1,['5105']
data\specs_libricss\OV20_session1_clip582.pt,data\clips_libricss\OV20_session1_clip582.wav,1,['5105']
data\specs_libricss\OV20_session1_clip583.pt,data\clips_libricss\OV20_session1_clip583.wav,1,['5105']
data\specs_libricss\OV20_session1_clip584.pt,data\clips_libricss\OV20_session1_clip584.wav,1,['5105']
data\specs_libricss\OV20_session1_clip585.pt,data\clips_libricss\OV20_session1_clip585.wav,1,['5105']
data\specs_libricss\OV20_session1_clip586.pt,data\clips_libricss\OV20_session1_clip586.wav,1,['5105']
data\specs_libricss\OV20_session1_clip587.pt,data\clips_libricss\OV20_session1_clip587.wav,1,['5105']
data\specs_libricss\OV20_session1_clip588.pt,data\clips_libricss\OV20_session1_clip588.wav,1,['5105']
data\specs_libricss\OV20_session1_clip589.pt,data\clips_libricss\OV20_session1_clip589.wav,1,['5105']
data\specs_libricss\OV20_session1_clip59.pt,data\clips_libricss\OV20_session1_clip59.wav,1,['8224']
data\specs_libricss\OV20_session1_clip590.pt,data\clips_libricss\OV20_session1_clip590.wav,1,['5105']
data\specs_libricss\OV20_session1_clip591.pt,data\clips_libricss\OV20_session1_clip591.wav,1,['1320']
data\specs_libricss\OV20_session1_clip592.pt,data\clips_libricss\OV20_session1_clip592.wav,1,['1320']
data\specs_libricss\OV20_session1_clip593.pt,data\clips_libricss\OV20_session1_clip593.wav,1,['1320']
data\specs_libricss\OV20_session1_clip594.pt,data\clips_libricss\OV20_session1_clip594.wav,1,['1320']
data\specs_libricss\OV20_session1_clip595.pt,data\clips_libricss\OV20_session1_clip595.wav,1,['1320']
data\specs_libricss\OV20_session1_clip596.pt,data\clips_libricss\OV20_session1_clip596.wav,1,['1320']
data\specs_libricss\OV20_session1_clip597.pt,data\clips_libricss\OV20_session1_clip597.wav,1,['1320']
data\specs_libricss\OV20_session1_clip598.pt,data\clips_libricss\OV20_session1_clip598.wav,1,['1320']
data\specs_libricss\OV20_session1_clip599.pt,data\clips_libricss\OV20_session1_clip599.wav,1,['1320']
data\specs_libricss\OV20_session1_clip6.pt,data\clips_libricss\OV20_session1_clip6.wav,1,['5105']
data\specs_libricss\OV20_session1_clip60.pt,data\clips_libricss\OV20_session1_clip60.wav,1,['8224']
data\specs_libricss\OV20_session1_clip61.pt,data\clips_libricss\OV20_session1_clip61.wav,2,"['260', '8224']"
data\specs_libricss\OV20_session1_clip62.pt,data\clips_libricss\OV20_session1_clip62.wav,2,"['260', '8224']"
data\specs_libricss\OV20_session1_clip63.pt,data\clips_libricss\OV20_session1_clip63.wav,2,"['260', '8224']"
data\specs_libricss\OV20_session1_clip64.pt,data\clips_libricss\OV20_session1_clip64.wav,1,['260']
data\specs_libricss\OV20_session1_clip65.pt,data\clips_libricss\OV20_session1_clip65.wav,2,"['260', '4446']"
data\specs_libricss\OV20_session1_clip66.pt,data\clips_libricss\OV20_session1_clip66.wav,1,['4446']
data\specs_libricss\OV20_session1_clip67.pt,data\clips_libricss\OV20_session1_clip67.wav,1,['4446']
data\specs_libricss\OV20_session1_clip68.pt,data\clips_libricss\OV20_session1_clip68.wav,1,['4446']
data\specs_libricss\OV20_session1_clip69.pt,data\clips_libricss\OV20_session1_clip69.wav,1,['4446']
data\specs_libricss\OV20_session1_clip7.pt,data\clips_libricss\OV20_session1_clip7.wav,1,['5105']
data\specs_libricss\OV20_session1_clip70.pt,data\clips_libricss\OV20_session1_clip70.wav,1,['4446']
data\specs_libricss\OV20_session1_clip71.pt,data\clips_libricss\OV20_session1_clip71.wav,1,['4446']
data\specs_libricss\OV20_session1_clip72.pt,data\clips_libricss\OV20_session1_clip72.wav,1,['4446']
data\specs_libricss\OV20_session1_clip73.pt,data\clips_libricss\OV20_session1_clip73.wav,2,"['4446', '1580']"
data\specs_libricss\OV20_session1_clip74.pt,data\clips_libricss\OV20_session1_clip74.wav,2,"['4446', '1580']"
data\specs_libricss\OV20_session1_clip75.pt,data\clips_libricss\OV20_session1_clip75.wav,1,['1580']
data\specs_libricss\OV20_session1_clip76.pt,data\clips_libricss\OV20_session1_clip76.wav,1,['1580']
data\specs_libricss\OV20_session1_clip77.pt,data\clips_libricss\OV20_session1_clip77.wav,2,"['1320', '1580']"
data\specs_libricss\OV20_session1_clip78.pt,data\clips_libricss\OV20_session1_clip78.wav,1,['1320']
data\specs_libricss\OV20_session1_clip79.pt,data\clips_libricss\OV20_session1_clip79.wav,1,['1320']
data\specs_libricss\OV20_session1_clip8.pt,data\clips_libricss\OV20_session1_clip8.wav,1,['5105']
data\specs_libricss\OV20_session1_clip80.pt,data\clips_libricss\OV20_session1_clip80.wav,1,['1320']
data\specs_libricss\OV20_session1_clip81.pt,data\clips_libricss\OV20_session1_clip81.wav,1,['1320']
data\specs_libricss\OV20_session1_clip82.pt,data\clips_libricss\OV20_session1_clip82.wav,1,['1320']
data\specs_libricss\OV20_session1_clip83.pt,data\clips_libricss\OV20_session1_clip83.wav,1,['1320']
data\specs_libricss\OV20_session1_clip84.pt,data\clips_libricss\OV20_session1_clip84.wav,1,['1320']
data\specs_libricss\OV20_session1_clip85.pt,data\clips_libricss\OV20_session1_clip85.wav,1,['1320']
data\specs_libricss\OV20_session1_clip86.pt,data\clips_libricss\OV20_session1_clip86.wav,2,"['260', '1320']"
data\specs_libricss\OV20_session1_clip87.pt,data\clips_libricss\OV20_session1_clip87.wav,1,['260']
data\specs_libricss\OV20_session1_clip88.pt,data\clips_libricss\OV20_session1_clip88.wav,2,"['260', '1320']"
data\specs_libricss\OV20_session1_clip89.pt,data\clips_libricss\OV20_session1_clip89.wav,2,"['260', '1320']"
data\specs_libricss\OV20_session1_clip9.pt,data\clips_libricss\OV20_session1_clip9.wav,1,['5105']
data\specs_libricss\OV20_session1_clip90.pt,data\clips_libricss\OV20_session1_clip90.wav,2,"['260', '1320']"
data\specs_libricss\OV20_session1_clip91.pt,data\clips_libricss\OV20_session1_clip91.wav,1,['1320']
data\specs_libricss\OV20_session1_clip92.pt,data\clips_libricss\OV20_session1_clip92.wav,1,['1320']
data\specs_libricss\OV20_session1_clip93.pt,data\clips_libricss\OV20_session1_clip93.wav,1,['1320']
data\specs_libricss\OV20_session1_clip94.pt,data\clips_libricss\OV20_session1_clip94.wav,1,['1320']
data\specs_libricss\OV20_session1_clip95.pt,data\clips_libricss\OV20_session1_clip95.wav,1,['1320']
data\specs_libricss\OV20_session1_clip96.pt,data\clips_libricss\OV20_session1_clip96.wav,1,['1320']
data\specs_libricss\OV20_session1_clip97.pt,data\clips_libricss\OV20_session1_clip97.wav,1,['1320']
data\specs_libricss\OV20_session1_clip98.pt,data\clips_libricss\OV20_session1_clip98.wav,1,['1320']
data\specs_libricss\OV20_session1_clip99.pt,data\clips_libricss\OV20_session1_clip99.wav,1,['1320']
data\specs_libricss\OV20_session2_clip1.pt,data\clips_libricss\OV20_session2_clip1.wav,0,[]
data\specs_libricss\OV20_session2_clip10.pt,data\clips_libricss\OV20_session2_clip10.wav,1,['4507']
data\specs_libricss\OV20_session2_clip100.pt,data\clips_libricss\OV20_session2_clip100.wav,1,['8230']
data\specs_libricss\OV20_session2_clip101.pt,data\clips_libricss\OV20_session2_clip101.wav,1,['8230']
data\specs_libricss\OV20_session2_clip102.pt,data\clips_libricss\OV20_session2_clip102.wav,1,['8230']
data\specs_libricss\OV20_session2_clip103.pt,data\clips_libricss\OV20_session2_clip103.wav,2,"['1580', '8230']"
data\specs_libricss\OV20_session2_clip104.pt,data\clips_libricss\OV20_session2_clip104.wav,2,"['1580', '8230']"
data\specs_libricss\OV20_session2_clip105.pt,data\clips_libricss\OV20_session2_clip105.wav,1,['1580']
data\specs_libricss\OV20_session2_clip106.pt,data\clips_libricss\OV20_session2_clip106.wav,1,['4507']
data\specs_libricss\OV20_session2_clip107.pt,data\clips_libricss\OV20_session2_clip107.wav,1,['4507']
data\specs_libricss\OV20_session2_clip108.pt,data\clips_libricss\OV20_session2_clip108.wav,1,['4507']
data\specs_libricss\OV20_session2_clip109.pt,data\clips_libricss\OV20_session2_clip109.wav,1,['4507']
data\specs_libricss\OV20_session2_clip11.pt,data\clips_libricss\OV20_session2_clip11.wav,1,['4507']
data\specs_libricss\OV20_session2_clip110.pt,data\clips_libricss\OV20_session2_clip110.wav,1,['4507']
data\specs_libricss\OV20_session2_clip111.pt,data\clips_libricss\OV20_session2_clip111.wav,1,['4507']
data\specs_libricss\OV20_session2_clip112.pt,data\clips_libricss\OV20_session2_clip112.wav,1,['4507']
data\specs_libricss\OV20_session2_clip113.pt,data\clips_libricss\OV20_session2_clip113.wav,1,['4507']
data\specs_libricss\OV20_session2_clip114.pt,data\clips_libricss\OV20_session2_clip114.wav,1,['4507']
data\specs_libricss\OV20_session2_clip115.pt,data\clips_libricss\OV20_session2_clip115.wav,1,['4507']
data\specs_libricss\OV20_session2_clip116.pt,data\clips_libricss\OV20_session2_clip116.wav,1,['1580']
data\specs_libricss\OV20_session2_clip117.pt,data\clips_libricss\OV20_session2_clip117.wav,2,"['5639', '1580']"
data\specs_libricss\OV20_session2_clip118.pt,data\clips_libricss\OV20_session2_clip118.wav,2,"['5639', '1580']"
data\specs_libricss\OV20_session2_clip119.pt,data\clips_libricss\OV20_session2_clip119.wav,1,['5639']
data\specs_libricss\OV20_session2_clip12.pt,data\clips_libricss\OV20_session2_clip12.wav,1,['4507']
data\specs_libricss\OV20_session2_clip120.pt,data\clips_libricss\OV20_session2_clip120.wav,1,['5639']
data\specs_libricss\OV20_session2_clip121.pt,data\clips_libricss\OV20_session2_clip121.wav,1,['5639']
data\specs_libricss\OV20_session2_clip122.pt,data\clips_libricss\OV20_session2_clip122.wav,1,['5639']
data\specs_libricss\OV20_session2_clip123.pt,data\clips_libricss\OV20_session2_clip123.wav,1,['5639']
data\specs_libricss\OV20_session2_clip124.pt,data\clips_libricss\OV20_session2_clip124.wav,1,['5639']
data\specs_libricss\OV20_session2_clip125.pt,data\clips_libricss\OV20_session2_clip125.wav,1,['5639']
data\specs_libricss\OV20_session2_clip126.pt,data\clips_libricss\OV20_session2_clip126.wav,1,['5639']
data\specs_libricss\OV20_session2_clip127.pt,data\clips_libricss\OV20_session2_clip127.wav,2,"['3570', '5639']"
data\specs_libricss\OV20_session2_clip128.pt,data\clips_libricss\OV20_session2_clip128.wav,2,"['3570', '5639']"
data\specs_libricss\OV20_session2_clip129.pt,data\clips_libricss\OV20_session2_clip129.wav,1,['3570']
data\specs_libricss\OV20_session2_clip13.pt,data\clips_libricss\OV20_session2_clip13.wav,1,['4507']
data\specs_libricss\OV20_session2_clip130.pt,data\clips_libricss\OV20_session2_clip130.wav,1,['3570']
data\specs_libricss\OV20_session2_clip131.pt,data\clips_libricss\OV20_session2_clip131.wav,1,['3570']
data\specs_libricss\OV20_session2_clip132.pt,data\clips_libricss\OV20_session2_clip132.wav,1,['3570']
data\specs_libricss\OV20_session2_clip133.pt,data\clips_libricss\OV20_session2_clip133.wav,1,['3570']
data\specs_libricss\OV20_session2_clip134.pt,data\clips_libricss\OV20_session2_clip134.wav,1,['3570']
data\specs_libricss\OV20_session2_clip135.pt,data\clips_libricss\OV20_session2_clip135.wav,1,['3570']
data\specs_libricss\OV20_session2_clip136.pt,data\clips_libricss\OV20_session2_clip136.wav,1,['3570']
data\specs_libricss\OV20_session2_clip137.pt,data\clips_libricss\OV20_session2_clip137.wav,1,['3570']
data\specs_libricss\OV20_session2_clip138.pt,data\clips_libricss\OV20_session2_clip138.wav,1,['3570']
data\specs_libricss\OV20_session2_clip139.pt,data\clips_libricss\OV20_session2_clip139.wav,1,['3570']
data\specs_libricss\OV20_session2_clip14.pt,data\clips_libricss\OV20_session2_clip14.wav,2,"['4507', '2830']"
data\specs_libricss\OV20_session2_clip140.pt,data\clips_libricss\OV20_session2_clip140.wav,1,['3570']
data\specs_libricss\OV20_session2_clip141.pt,data\clips_libricss\OV20_session2_clip141.wav,1,['3570']
data\specs_libricss\OV20_session2_clip142.pt,data\clips_libricss\OV20_session2_clip142.wav,1,['3570']
data\specs_libricss\OV20_session2_clip143.pt,data\clips_libricss\OV20_session2_clip143.wav,1,['3570']
data\specs_libricss\OV20_session2_clip144.pt,data\clips_libricss\OV20_session2_clip144.wav,1,['3570']
data\specs_libricss\OV20_session2_clip145.pt,data\clips_libricss\OV20_session2_clip145.wav,1,['3570']
data\specs_libricss\OV20_session2_clip146.pt,data\clips_libricss\OV20_session2_clip146.wav,1,['3570']
data\specs_libricss\OV20_session2_clip147.pt,data\clips_libricss\OV20_session2_clip147.wav,1,['3570']
data\specs_libricss\OV20_session2_clip148.pt,data\clips_libricss\OV20_session2_clip148.wav,1,['3570']
data\specs_libricss\OV20_session2_clip149.pt,data\clips_libricss\OV20_session2_clip149.wav,1,['3570']
data\specs_libricss\OV20_session2_clip15.pt,data\clips_libricss\OV20_session2_clip15.wav,2,"['4507', '2830']"
data\specs_libricss\OV20_session2_clip150.pt,data\clips_libricss\OV20_session2_clip150.wav,1,['3570']
data\specs_libricss\OV20_session2_clip151.pt,data\clips_libricss\OV20_session2_clip151.wav,2,"['3570', '2830']"
data\specs_libricss\OV20_session2_clip152.pt,data\clips_libricss\OV20_session2_clip152.wav,1,['2830']
data\specs_libricss\OV20_session2_clip153.pt,data\clips_libricss\OV20_session2_clip153.wav,1,['2830']
data\specs_libricss\OV20_session2_clip154.pt,data\clips_libricss\OV20_session2_clip154.wav,1,['2830']
data\specs_libricss\OV20_session2_clip155.pt,data\clips_libricss\OV20_session2_clip155.wav,1,['2830']
data\specs_libricss\OV20_session2_clip156.pt,data\clips_libricss\OV20_session2_clip156.wav,1,['2830']
data\specs_libricss\OV20_session2_clip157.pt,data\clips_libricss\OV20_session2_clip157.wav,1,['2830']
data\specs_libricss\OV20_session2_clip158.pt,data\clips_libricss\OV20_session2_clip158.wav,1,['2830']
data\specs_libricss\OV20_session2_clip159.pt,data\clips_libricss\OV20_session2_clip159.wav,1,['2830']
data\specs_libricss\OV20_session2_clip16.pt,data\clips_libricss\OV20_session2_clip16.wav,2,"['3570', '4507']"
data\specs_libricss\OV20_session2_clip160.pt,data\clips_libricss\OV20_session2_clip160.wav,1,['2830']
data\specs_libricss\OV20_session2_clip161.pt,data\clips_libricss\OV20_session2_clip161.wav,1,['2830']
data\specs_libricss\OV20_session2_clip162.pt,data\clips_libricss\OV20_session2_clip162.wav,1,['2830']
data\specs_libricss\OV20_session2_clip163.pt,data\clips_libricss\OV20_session2_clip163.wav,1,['2830']
data\specs_libricss\OV20_session2_clip164.pt,data\clips_libricss\OV20_session2_clip164.wav,1,['2830']
data\specs_libricss\OV20_session2_clip165.pt,data\clips_libricss\OV20_session2_clip165.wav,1,['2830']
data\specs_libricss\OV20_session2_clip166.pt,data\clips_libricss\OV20_session2_clip166.wav,2,"['6829', '2830']"
data\specs_libricss\OV20_session2_clip167.pt,data\clips_libricss\OV20_session2_clip167.wav,1,['6829']
data\specs_libricss\OV20_session2_clip168.pt,data\clips_libricss\OV20_session2_clip168.wav,1,['6829']
data\specs_libricss\OV20_session2_clip169.pt,data\clips_libricss\OV20_session2_clip169.wav,2,"['6829', '5639']"
data\specs_libricss\OV20_session2_clip17.pt,data\clips_libricss\OV20_session2_clip17.wav,1,['3570']
data\specs_libricss\OV20_session2_clip170.pt,data\clips_libricss\OV20_session2_clip170.wav,2,"['6829', '5639']"
data\specs_libricss\OV20_session2_clip171.pt,data\clips_libricss\OV20_session2_clip171.wav,1,['5639']
data\specs_libricss\OV20_session2_clip172.pt,data\clips_libricss\OV20_session2_clip172.wav,1,['5639']
data\specs_libricss\OV20_session2_clip173.pt,data\clips_libricss\OV20_session2_clip173.wav,1,['5639']
data\specs_libricss\OV20_session2_clip174.pt,data\clips_libricss\OV20_session2_clip174.wav,1,['5639']
data\specs_libricss\OV20_session2_clip175.pt,data\clips_libricss\OV20_session2_clip175.wav,1,['5639']
data\specs_libricss\OV20_session2_clip176.pt,data\clips_libricss\OV20_session2_clip176.wav,1,['5639']
data\specs_libricss\OV20_session2_clip177.pt,data\clips_libricss\OV20_session2_clip177.wav,1,['5639']
data\specs_libricss\OV20_session2_clip178.pt,data\clips_libricss\OV20_session2_clip178.wav,1,['5639']
data\specs_libricss\OV20_session2_clip179.pt,data\clips_libricss\OV20_session2_clip179.wav,1,['5639']
data\specs_libricss\OV20_session2_clip18.pt,data\clips_libricss\OV20_session2_clip18.wav,1,['3570']
data\specs_libricss\OV20_session2_clip180.pt,data\clips_libricss\OV20_session2_clip180.wav,1,['5639']
data\specs_libricss\OV20_session2_clip181.pt,data\clips_libricss\OV20_session2_clip181.wav,2,"['2961', '5639']"
data\specs_libricss\OV20_session2_clip182.pt,data\clips_libricss\OV20_session2_clip182.wav,1,['2961']
data\specs_libricss\OV20_session2_clip183.pt,data\clips_libricss\OV20_session2_clip183.wav,1,['2961']
data\specs_libricss\OV20_session2_clip184.pt,data\clips_libricss\OV20_session2_clip184.wav,1,['2961']
data\specs_libricss\OV20_session2_clip185.pt,data\clips_libricss\OV20_session2_clip185.wav,1,['2961']
data\specs_libricss\OV20_session2_clip186.pt,data\clips_libricss\OV20_session2_clip186.wav,1,['2961']
data\specs_libricss\OV20_session2_clip187.pt,data\clips_libricss\OV20_session2_clip187.wav,2,"['2961', '4507']"
data\specs_libricss\OV20_session2_clip188.pt,data\clips_libricss\OV20_session2_clip188.wav,2,"['2961', '4507']"
